Exchange,Base,Quote,Time,Open,High,Low,Close,Quote Volume,Base Volume
KRAKEN,BTC,USD,2023-01-04 15:45,16825.0,16849.5,16825.0,16849.0,273883.8866,16.26175246
KRAKEN,BTC,USD,2023-01-04 16:00,16848.2,16869.4,16825.2,16869.4,386064.17,22.91753293
KRAKEN,BTC,USD,2023-01-04 16:15,16869.5,16890.5,16855.4,16861.4,1334447.618,79.07639381
KRAKEN,BTC,USD,2023-01-04 16:30,16864.6,16875.7,16850.1,16850.1,478467.9178,28.37411573
KRAKEN,BTC,USD,2023-01-04 16:45,16850.2,16864.3,16840.1,16854.3,363065.3821,21.54692847
KRAKEN,BTC,USD,2023-01-04 17:00,16854.3,16858.6,16849.9,16850.0,133147.539,7.9004741
KRAKEN,BTC,USD,2023-01-04 17:15,16849.9,16877.0,16849.9,16872.0,833265.9752,49.42727702
KRAKEN,BTC,USD,2023-01-04 17:30,16873.5,16929.7,16873.5,16917.1,1822986.678,107.8288384
KRAKEN,BTC,USD,2023-01-04 17:45,16918.8,16920.0,16895.1,16895.1,168910.9337,9.99057536
KRAKEN,BTC,USD,2023-01-04 18:00,16895.2,16908.4,16875.1,16898.9,200437.3626,11.86470166
KRAKEN,BTC,USD,2023-01-04 18:15,16898.9,16921.9,16898.9,16918.7,318662.7193,18.84068885
KRAKEN,BTC,USD,2023-01-04 18:30,16920.3,16950.0,16920.3,16935.3,528842.4174,31.21689104
KRAKEN,BTC,USD,2023-01-04 18:45,16935.4,16979.0,16935.3,16948.6,1451933.975,85.57619787
KRAKEN,BTC,USD,2023-01-04 19:00,16950.9,16987.4,16858.0,16872.5,3796765.159,224.6995668
KRAKEN,BTC,USD,2023-01-04 19:15,16872.4,16896.6,16785.1,16806.5,1448706.994,86.01158358
KRAKEN,BTC,USD,2023-01-04 19:30,16806.4,16834.9,16785.1,16830.4,669638.4065,39.83492112
KRAKEN,BTC,USD,2023-01-04 19:45,16828.2,16837.2,16812.9,16832.3,163005.8274,9.68909691
KRAKEN,BTC,USD,2023-01-04 20:00,16834.9,16836.0,16812.1,16822.5,1047912.375,62.29417446
KRAKEN,BTC,USD,2023-01-04 20:15,16822.7,16835.0,16820.1,16832.4,660037.9782,39.2306535
KRAKEN,BTC,USD,2023-01-04 20:30,16830.9,16832.6,16771.1,16794.6,358456.4886,21.33889629
KRAKEN,BTC,USD,2023-01-04 20:45,16792.6,16804.9,16780.1,16798.6,774631.1721,46.13155313
KRAKEN,BTC,USD,2023-01-04 21:00,16800.9,16809.9,16788.5,16806.2,183160.0812,10.90289362
KRAKEN,BTC,USD,2023-01-04 21:15,16805.2,16822.0,16803.6,16821.9,88672.04843,5.2741441
KRAKEN,BTC,USD,2023-01-04 21:30,16821.9,16822.0,16812.2,16814.4,202048.7964,12.01441007
KRAKEN,BTC,USD,2023-01-04 21:45,16814.6,16817.6,16812.7,16817.1,115827.9546,6.88778506
KRAKEN,BTC,USD,2023-01-04 22:00,16817.1,16821.9,16817.0,16821.8,94069.85016,5.59263582
KRAKEN,BTC,USD,2023-01-04 22:15,16821.8,16822.0,16816.9,16822.0,80778.61373,4.80221375
KRAKEN,BTC,USD,2023-01-04 22:30,16822.0,16831.8,16816.9,16831.6,202565.814,12.03874772
KRAKEN,BTC,USD,2023-01-04 22:45,16831.7,16831.8,16812.6,16823.7,827314.903,49.1696701
KRAKEN,BTC,USD,2023-01-04 23:00,16823.7,16839.0,16820.0,16833.9,199503.3551,11.85468639
KRAKEN,BTC,USD,2023-01-04 23:15,16834.0,16846.7,16831.0,16844.4,334066.5,19.83964734
KRAKEN,BTC,USD,2023-01-04 23:30,16846.4,16863.9,16846.4,16857.1,241863.8111,14.34777461
KRAKEN,BTC,USD,2023-01-04 23:45,16857.5,16857.8,16848.9,16848.9,72251.33237,4.28722023
KRAKEN,BTC,USD,2023-01-05 00:00,16849.3,16861.5,16848.9,16860.4,846699.3875,50.23652829
KRAKEN,BTC,USD,2023-01-05 00:15,16860.3,16873.3,16858.8,16865.2,156695.5848,9.29028455
KRAKEN,BTC,USD,2023-01-05 00:30,16865.3,16865.3,16850.1,16850.1,40154.89288,2.38204729
KRAKEN,BTC,USD,2023-01-05 00:45,16850.2,16850.9,16827.7,16827.7,246228.2902,14.62320236
KRAKEN,BTC,USD,2023-01-05 01:00,16827.8,16833.4,16815.0,16822.8,397298.7063,23.624054
KRAKEN,BTC,USD,2023-01-05 01:15,16822.5,16832.5,16818.1,16831.3,212477.3527,12.63151084
KRAKEN,BTC,USD,2023-01-05 01:30,16831.6,16841.3,16829.9,16838.0,163241.218,9.69439379
KRAKEN,BTC,USD,2023-01-05 01:45,16838.0,16841.3,16838.0,16838.0,117550.5473,6.98073551
KRAKEN,BTC,USD,2023-01-05 02:00,16838.1,16838.2,16820.2,16834.6,1233564.83,73.26636613
KRAKEN,BTC,USD,2023-01-05 02:15,16834.6,16835.2,16834.5,16834.6,29173.23621,1.73293478
KRAKEN,BTC,USD,2023-01-05 02:30,16834.6,16835.2,16834.5,16835.1,31737.67715,1.88521595
KRAKEN,BTC,USD,2023-01-05 02:45,16835.2,16839.7,16835.1,16836.2,111908.9506,6.6465544
KRAKEN,BTC,USD,2023-01-05 03:00,16836.2,16836.2,16834.5,16834.5,116775.3532,6.93663733
KRAKEN,BTC,USD,2023-01-05 03:15,16834.6,16835.2,16822.4,16826.2,98619.13766,5.86005657
KRAKEN,BTC,USD,2023-01-05 03:30,16826.1,16826.5,16818.8,16821.3,69231.91368,4.11518139
KRAKEN,BTC,USD,2023-01-05 03:45,16819.3,16825.2,16818.6,16825.2,48140.57162,2.86169283
KRAKEN,BTC,USD,2023-01-05 04:00,16825.2,16825.2,16819.0,16824.6,64573.6629,3.83876736
KRAKEN,BTC,USD,2023-01-05 04:15,16824.7,16832.6,16824.6,16827.9,88421.39349,5.25480424
KRAKEN,BTC,USD,2023-01-05 04:30,16827.9,16832.7,16827.9,16832.7,24357.92863,1.44742118
KRAKEN,BTC,USD,2023-01-05 04:45,16833.2,16836.3,16833.2,16836.3,104419.4669,6.20229809
KRAKEN,BTC,USD,2023-01-05 05:00,16836.3,16839.3,16834.8,16839.2,114682.898,6.81144145
KRAKEN,BTC,USD,2023-01-05 05:15,16839.3,16844.9,16839.3,16841.5,325267.1852,19.31335006
KRAKEN,BTC,USD,2023-01-05 05:30,16841.9,16842.7,16840.8,16841.8,78779.69389,4.67756402
KRAKEN,BTC,USD,2023-01-05 05:45,16841.9,16844.8,16838.2,16843.3,111124.8953,6.59803856
KRAKEN,BTC,USD,2023-01-05 06:00,16843.3,16844.9,16832.7,16836.0,268405.1402,15.94230092
KRAKEN,BTC,USD,2023-01-05 06:15,16835.9,16836.0,16830.0,16830.0,217190.9756,12.90228757
KRAKEN,BTC,USD,2023-01-05 06:30,16830.0,16830.1,16823.0,16823.0,331321.6402,19.69022104
KRAKEN,BTC,USD,2023-01-05 06:45,16823.0,16823.1,16821.0,16821.1,73989.78094,4.398342
KRAKEN,BTC,USD,2023-01-05 07:00,16821.1,16821.1,16820.0,16820.0,130430.8104,7.75433685
KRAKEN,BTC,USD,2023-01-05 07:15,16820.0,16820.1,16795.1,16795.1,461573.2658,27.45166796
KRAKEN,BTC,USD,2023-01-05 07:30,16795.2,16813.5,16795.2,16811.1,134077.0299,7.97822789
KRAKEN,BTC,USD,2023-01-05 07:45,16811.1,16823.2,16811.0,16819.7,192775.1563,11.46196067
KRAKEN,BTC,USD,2023-01-05 08:00,16820.6,16824.9,16819.2,16823.8,39496.91409,2.34789342
KRAKEN,BTC,USD,2023-01-05 08:15,16823.8,16823.9,16811.0,16817.0,276274.9522,16.43141468
KRAKEN,BTC,USD,2023-01-05 08:30,16817.1,16817.1,16790.2,16799.5,351670.7778,20.93688729
KRAKEN,BTC,USD,2023-01-05 08:45,16799.5,16804.0,16797.3,16802.6,55836.56521,3.32341435
KRAKEN,BTC,USD,2023-01-05 09:00,16804.1,16804.1,16786.3,16795.9,166709.0669,9.92421633
KRAKEN,BTC,USD,2023-01-05 09:15,16795.8,16808.6,16793.3,16804.1,63123.1898,3.75683559
KRAKEN,BTC,USD,2023-01-05 09:30,16804.1,16804.2,16790.1,16796.0,202654.5924,12.0622267
KRAKEN,BTC,USD,2023-01-05 09:45,16796.0,16802.4,16789.5,16802.4,292397.8624,17.41454104
KRAKEN,BTC,USD,2023-01-05 10:00,16802.5,16810.5,16800.0,16809.9,63423.21733,3.77337163
KRAKEN,BTC,USD,2023-01-05 10:15,16810.1,16822.0,16810.1,16819.8,65644.20186,3.9034192
KRAKEN,BTC,USD,2023-01-05 10:30,16819.9,16829.5,16816.7,16828.2,60615.47821,3.60372776
KRAKEN,BTC,USD,2023-01-05 10:45,16828.3,16828.3,16821.0,16821.0,27548.62959,1.63746153
KRAKEN,BTC,USD,2023-01-05 11:00,16821.1,16824.7,16821.0,16824.7,44262.82663,2.63136267
KRAKEN,BTC,USD,2023-01-05 11:15,16824.3,16824.7,16792.9,16814.2,567736.7851,33.77777789
KRAKEN,BTC,USD,2023-01-05 11:30,16814.2,16824.5,16813.3,16821.5,77621.20504,4.6144227
KRAKEN,BTC,USD,2023-01-05 11:45,16821.6,16824.9,16810.2,16824.8,508439.2811,30.22979405
KRAKEN,BTC,USD,2023-01-05 12:00,16824.9,16827.7,16815.2,16815.9,35845.70975,2.13075006
KRAKEN,BTC,USD,2023-01-05 12:15,16817.0,16819.9,16813.2,16813.2,207779.3054,12.3550283
KRAKEN,BTC,USD,2023-01-05 12:30,16813.3,16825.9,16813.2,16825.5,63484.37867,3.77387322
KRAKEN,BTC,USD,2023-01-05 12:45,16825.5,16825.5,16816.2,16817.7,170726.9406,10.15085506
KRAKEN,BTC,USD,2023-01-05 13:00,16817.8,16820.3,16814.5,16818.2,115392.1558,6.86154179
KRAKEN,BTC,USD,2023-01-05 13:15,16818.9,16820.9,16798.5,16805.8,181013.2656,10.76918391
KRAKEN,BTC,USD,2023-01-05 13:30,16802.9,16809.9,16780.1,16789.2,192375.3964,11.45607976
KRAKEN,BTC,USD,2023-01-05 13:45,16789.4,16794.2,16777.9,16777.9,371507.0948,22.13455734
KRAKEN,BTC,USD,2023-01-05 14:00,16778.0,16797.0,16752.7,16797.0,923197.026,55.05601215
KRAKEN,BTC,USD,2023-01-05 14:15,16797.0,16806.3,16796.9,16806.2,229642.7742,13.66893749
KRAKEN,BTC,USD,2023-01-05 14:30,16806.3,16806.5,16766.2,16779.2,705666.6138,42.00837275
KRAKEN,BTC,USD,2023-01-05 14:45,16779.1,16819.8,16765.1,16819.8,69220.84803,4.12163073
KRAKEN,BTC,USD,2023-01-05 15:00,16819.9,16850.0,16819.0,16850.0,812062.8235,48.21432949
KRAKEN,BTC,USD,2023-01-05 15:15,16850.0,16854.9,16831.4,16848.1,382170.7545,22.68778658
KRAKEN,BTC,USD,2023-01-05 15:30,16848.1,16862.0,16839.2,16862.0,1229332.847,72.96332878
KRAKEN,BTC,USD,2023-01-05 15:45,16862.0,16869.0,16827.8,16836.8,978813.6474,58.11029779
KRAKEN,BTC,USD,2023-01-05 16:00,16836.8,16850.0,16829.5,16848.9,61124.07373,3.62986271
KRAKEN,BTC,USD,2023-01-05 16:15,16849.8,16850.0,16830.2,16831.4,71786.45324,4.26321353
KRAKEN,BTC,USD,2023-01-05 16:30,16831.4,16832.6,16825.1,16827.7,141097.6499,8.38391462
KRAKEN,BTC,USD,2023-01-05 16:45,16827.7,16827.7,16827.6,16827.7,79933.86231,4.75014455
KRAKEN,BTC,USD,2023-01-05 17:00,16827.7,16838.2,16827.6,16835.4,46302.36662,2.75107661
KRAKEN,BTC,USD,2023-01-05 17:15,16835.4,16836.8,16820.2,16823.4,80531.02172,4.78639621
KRAKEN,BTC,USD,2023-01-05 17:30,16823.4,16824.4,16810.6,16811.8,211771.6013,12.59298518
KRAKEN,BTC,USD,2023-01-05 17:45,16812.9,16816.8,16807.9,16813.9,491854.3492,29.25550587
KRAKEN,BTC,USD,2023-01-05 18:00,16814.0,16814.0,16795.2,16809.4,754227.8756,44.88342221
KRAKEN,BTC,USD,2023-01-05 18:15,16809.3,16838.6,16802.5,16834.2,241832.3427,14.36820399
KRAKEN,BTC,USD,2023-01-05 18:30,16839.1,16840.0,16834.3,16834.3,193373.5622,11.48566025
KRAKEN,BTC,USD,2023-01-05 18:45,16834.4,16839.1,16833.4,16838.7,69763.61668,4.14391699
KRAKEN,BTC,USD,2023-01-05 19:00,16838.7,16840.0,16834.4,16834.4,151903.3642,9.02169024
KRAKEN,BTC,USD,2023-01-05 19:15,16834.3,16844.9,16830.1,16830.1,108195.3343,6.42607875
KRAKEN,BTC,USD,2023-01-05 19:30,16830.1,16847.0,16827.7,16842.1,510487.7894,30.31608197
KRAKEN,BTC,USD,2023-01-05 19:45,16842.1,16869.9,16842.1,16860.5,1570373.927,93.17054583
KRAKEN,BTC,USD,2023-01-05 20:00,16860.5,16865.0,16854.3,16856.1,875071.4594,51.90187047
KRAKEN,BTC,USD,2023-01-05 20:15,16856.1,16859.0,16845.1,16847.4,126059.5471,7.48074538
KRAKEN,BTC,USD,2023-01-05 20:30,16847.5,16856.2,16847.4,16849.3,102513.305,6.08384753
KRAKEN,BTC,USD,2023-01-05 20:45,16849.8,16851.9,16849.3,16851.9,91853.44899,5.45073997
KRAKEN,BTC,USD,2023-01-05 21:00,16851.9,16851.9,16848.9,16851.9,583418.069,34.62163006
KRAKEN,BTC,USD,2023-01-05 21:15,16851.8,16851.9,16835.1,16840.3,494329.4951,29.3495124
KRAKEN,BTC,USD,2023-01-05 21:30,16840.4,16840.7,16835.1,16839.3,246408.6221,14.63360582
KRAKEN,BTC,USD,2023-01-05 21:45,16839.3,16850.3,16839.3,16844.4,132566.0504,7.86971009
KRAKEN,BTC,USD,2023-01-05 22:00,16844.4,16852.5,16844.4,16849.7,125630.7933,7.45562477
KRAKEN,BTC,USD,2023-01-05 22:15,16849.7,16852.8,16845.9,16849.1,90847.17298,5.3915592
KRAKEN,BTC,USD,2023-01-05 22:30,16849.1,16849.2,16845.9,16845.9,169685.4678,10.07268067
KRAKEN,BTC,USD,2023-01-05 22:45,16845.9,16846.0,16828.7,16833.9,144239.4651,8.56639716
KRAKEN,BTC,USD,2023-01-05 23:00,16833.9,16842.1,16827.8,16827.9,83483.63786,4.95909968
KRAKEN,BTC,USD,2023-01-05 23:15,16828.0,16828.0,16815.9,16822.7,118494.1766,7.04293213
KRAKEN,BTC,USD,2023-01-05 23:30,16822.8,16825.9,16818.1,16820.0,105880.3801,6.29432943
KRAKEN,BTC,USD,2023-01-05 23:45,16820.0,16830.5,16819.9,16824.9,88544.83366,5.26275258
KRAKEN,BTC,USD,2023-01-06 00:00,16825.7,16829.6,16820.6,16823.7,76454.3708,4.54427679
KRAKEN,BTC,USD,2023-01-06 00:15,16823.2,16832.1,16820.9,16825.0,410071.1072,24.37026588
KRAKEN,BTC,USD,2023-01-06 00:30,16824.9,16847.6,16824.9,16844.0,1048388.932,62.27384279
KRAKEN,BTC,USD,2023-01-06 00:45,16844.0,16854.4,16842.8,16854.2,263579.7172,15.64072327
KRAKEN,BTC,USD,2023-01-06 01:00,16854.2,16858.6,16849.0,16857.5,364459.2151,21.626087
KRAKEN,BTC,USD,2023-01-06 01:15,16856.6,16858.1,16852.0,16852.1,263546.0709,15.63521532
KRAKEN,BTC,USD,2023-01-06 01:30,16852.1,16852.2,16852.0,16852.0,177665.653,10.54263868
KRAKEN,BTC,USD,2023-01-06 01:45,16852.1,16852.1,16825.1,16825.1,398986.363,23.69335958
KRAKEN,BTC,USD,2023-01-06 02:00,16825.2,16825.2,16797.8,16814.7,324904.1365,19.33032535
KRAKEN,BTC,USD,2023-01-06 02:15,16815.1,16824.9,16815.1,16822.9,41967.26916,2.49460451
KRAKEN,BTC,USD,2023-01-06 02:30,16822.4,16828.2,16817.6,16827.0,104489.4087,6.21054991
KRAKEN,BTC,USD,2023-01-06 02:45,16827.1,16832.4,16827.0,16831.8,21015.02425,1.24872949
KRAKEN,BTC,USD,2023-01-06 03:00,16831.8,16834.8,16822.4,16822.4,125029.3486,7.43078315
KRAKEN,BTC,USD,2023-01-06 03:15,16822.6,16834.1,16820.2,16832.8,107022.1884,6.36184749
KRAKEN,BTC,USD,2023-01-06 03:30,16832.8,16832.8,16827.0,16832.1,15173.33677,0.90151579
KRAKEN,BTC,USD,2023-01-06 03:45,16832.1,16834.4,16829.3,16832.6,152172.2908,9.04048014
KRAKEN,BTC,USD,2023-01-06 04:00,16832.7,16832.7,16831.0,16831.0,64211.17639,3.81468365
KRAKEN,BTC,USD,2023-01-06 04:15,16831.1,16831.1,16810.1,16810.1,361963.0288,21.52425342
KRAKEN,BTC,USD,2023-01-06 04:30,16810.1,16814.5,16810.1,16814.4,36122.87837,2.14851125
KRAKEN,BTC,USD,2023-01-06 04:45,16814.5,16816.6,16814.4,16814.5,41107.07235,2.44463169
KRAKEN,BTC,USD,2023-01-06 05:00,16814.6,16814.6,16814.5,16814.5,67146.09241,3.99333084
KRAKEN,BTC,USD,2023-01-06 05:15,16814.6,16814.6,16808.0,16808.4,67038.96628,3.98768975
KRAKEN,BTC,USD,2023-01-06 05:30,16808.4,16808.5,16789.2,16797.5,196087.6102,11.67148714
KRAKEN,BTC,USD,2023-01-06 05:45,16797.6,16805.9,16797.5,16805.9,108357.6212,6.44974739
KRAKEN,BTC,USD,2023-01-06 06:00,16805.5,16808.1,16799.9,16803.1,54009.87906,3.21427335
KRAKEN,BTC,USD,2023-01-06 06:15,16803.0,16806.5,16794.3,16794.4,136279.4699,8.11034162
KRAKEN,BTC,USD,2023-01-06 06:30,16794.3,16794.4,16785.1,16792.7,208142.2783,12.396726
KRAKEN,BTC,USD,2023-01-06 06:45,16792.7,16792.7,16782.5,16782.5,20656.11418,1.23030968
KRAKEN,BTC,USD,2023-01-06 07:00,16782.6,16785.0,16782.5,16782.6,97058.42623,5.78278675
KRAKEN,BTC,USD,2023-01-06 07:15,16782.5,16793.6,16782.5,16791.6,50108.14693,2.98443253
KRAKEN,BTC,USD,2023-01-06 07:30,16792.6,16793.8,16786.4,16788.6,217544.179,12.95753103
KRAKEN,BTC,USD,2023-01-06 07:45,16788.5,16788.6,16780.0,16784.2,154100.5939,9.18234316
KRAKEN,BTC,USD,2023-01-06 08:00,16784.2,16794.1,16783.9,16792.4,47959.48317,2.85638841
KRAKEN,BTC,USD,2023-01-06 08:15,16792.3,16804.8,16792.3,16802.6,77258.13862,4.59846863
KRAKEN,BTC,USD,2023-01-06 08:30,16802.7,16804.1,16801.0,16801.0,24218.37322,1.44127699
KRAKEN,BTC,USD,2023-01-06 08:45,16801.1,16803.2,16793.3,16795.5,60293.82492,3.58971728
KRAKEN,BTC,USD,2023-01-06 09:00,16795.5,16795.7,16766.7,16782.0,334565.7708,19.94014306
KRAKEN,BTC,USD,2023-01-06 09:15,16781.9,16782.0,16763.4,16773.8,569767.8456,33.97886524
KRAKEN,BTC,USD,2023-01-06 09:30,16773.8,16774.1,16763.4,16774.0,37040.94038,2.20891724
KRAKEN,BTC,USD,2023-01-06 09:45,16775.1,16784.9,16774.3,16782.3,159349.62,9.49683389
KRAKEN,BTC,USD,2023-01-06 10:00,16782.4,16782.9,16782.3,16782.8,99346.2661,5.91965106
KRAKEN,BTC,USD,2023-01-06 10:15,16782.8,16784.9,16779.6,16781.7,104459.9814,6.22445634
KRAKEN,BTC,USD,2023-01-06 10:30,16781.8,16807.4,16781.7,16790.8,578127.0167,34.4162551
KRAKEN,BTC,USD,2023-01-06 10:45,16791.1,16791.2,16765.1,16765.2,53010.27711,3.15972251
KRAKEN,BTC,USD,2023-01-06 11:00,16765.2,16765.2,16701.8,16741.0,2599902.099,155.4936605
KRAKEN,BTC,USD,2023-01-06 11:15,16741.1,16744.9,16729.4,16739.4,270908.7884,16.18494539
KRAKEN,BTC,USD,2023-01-06 11:30,16739.6,16741.3,16720.7,16738.7,1505956.811,90.01498499
KRAKEN,BTC,USD,2023-01-06 11:45,16737.2,16744.2,16729.3,16729.7,116315.7668,6.95045869
KRAKEN,BTC,USD,2023-01-06 12:00,16729.8,16736.0,16726.1,16727.1,82825.13092,4.95095389
KRAKEN,BTC,USD,2023-01-06 12:15,16727.0,16728.3,16710.0,16714.4,1115071.951,66.70424414
KRAKEN,BTC,USD,2023-01-06 12:30,16714.4,16727.7,16713.1,16725.1,107165.9555,6.40892998
KRAKEN,BTC,USD,2023-01-06 12:45,16725.0,16729.6,16718.4,16718.4,130471.0201,7.80067622
KRAKEN,BTC,USD,2023-01-06 13:00,16718.5,16718.8,16701.4,16718.8,287525.2701,17.20682804
KRAKEN,BTC,USD,2023-01-06 13:15,16718.7,16734.6,16700.0,16700.0,735234.8642,44.01128991
KRAKEN,BTC,USD,2023-01-06 13:30,16700.0,16773.9,16680.0,16773.6,734128.7165,43.87261426
KRAKEN,BTC,USD,2023-01-06 13:45,16774.8,16807.1,16759.0,16769.2,853905.3018,50.88217021
KRAKEN,BTC,USD,2023-01-06 14:00,16769.2,16770.3,16736.2,16745.9,745803.3309,44.53684158
KRAKEN,BTC,USD,2023-01-06 14:15,16745.8,16765.4,16735.7,16756.0,951772.5537,56.79070839
KRAKEN,BTC,USD,2023-01-06 14:30,16756.0,16779.9,16726.1,16727.3,664327.8841,39.65996827
KRAKEN,BTC,USD,2023-01-06 14:45,16726.2,16744.9,16715.3,16744.9,206029.8725,12.31478042
KRAKEN,BTC,USD,2023-01-06 15:00,16744.9,16775.9,16744.9,16768.1,1460026.699,87.09288611
KRAKEN,BTC,USD,2023-01-06 15:15,16770.9,16782.3,16760.1,16760.1,87575.50401,5.21987522
KRAKEN,BTC,USD,2023-01-06 15:30,16760.2,16827.2,16760.1,16821.3,970844.6352,57.78946915
KRAKEN,BTC,USD,2023-01-06 15:45,16821.2,16836.9,16808.4,16835.7,673802.4779,40.04387654
KRAKEN,BTC,USD,2023-01-06 16:00,16835.7,16841.0,16812.8,16812.8,809872.6157,48.14573515
KRAKEN,BTC,USD,2023-01-06 16:15,16812.8,16813.0,16805.0,16809.1,121150.5396,7.20749243
KRAKEN,BTC,USD,2023-01-06 16:30,16809.0,16819.7,16809.0,16815.6,59845.63046,3.559452
KRAKEN,BTC,USD,2023-01-06 16:45,16815.5,16829.9,16809.0,16825.6,268081.9603,15.93723648
KRAKEN,BTC,USD,2023-01-06 17:00,16825.6,16830.0,16824.9,16825.5,85414.67495,5.07603309
KRAKEN,BTC,USD,2023-01-06 17:15,16825.6,16825.6,16820.0,16820.2,96801.94895,5.7544959
KRAKEN,BTC,USD,2023-01-06 17:30,16820.2,16824.1,16811.3,16811.3,105142.0304,6.25182633
KRAKEN,BTC,USD,2023-01-06 17:45,16811.3,16815.5,16810.0,16813.1,108013.5367,6.42447579
KRAKEN,BTC,USD,2023-01-06 18:00,16815.2,16849.0,16815.1,16844.6,165386.1331,9.82047706
KRAKEN,BTC,USD,2023-01-06 18:15,16844.6,16848.0,16838.8,16848.0,188942.8465,11.21837484
KRAKEN,BTC,USD,2023-01-06 18:30,16848.0,16849.0,16847.9,16848.9,81512.28671,4.83783609
KRAKEN,BTC,USD,2023-01-06 18:45,16849.0,16849.0,16841.6,16845.6,235968.6907,14.00644069
KRAKEN,BTC,USD,2023-01-06 19:00,16845.6,16850.0,16841.0,16845.4,205621.528,12.20609597
KRAKEN,BTC,USD,2023-01-06 19:15,16845.4,16850.0,16845.4,16849.9,697229.2236,41.37896681
KRAKEN,BTC,USD,2023-01-06 19:30,16849.9,16925.4,16849.9,16922.8,1675270.389,99.19419752
KRAKEN,BTC,USD,2023-01-06 19:45,16924.5,16956.3,16924.5,16934.0,1726937.475,101.9381798
KRAKEN,BTC,USD,2023-01-06 20:00,16934.1,16998.0,16934.1,16978.3,927073.4919,54.61299121
KRAKEN,BTC,USD,2023-01-06 20:15,16977.9,17036.0,16940.1,16940.5,1749383.368,102.9420038
KRAKEN,BTC,USD,2023-01-06 20:30,16940.5,16956.9,16940.1,16940.2,204244.3936,12.04845434
KRAKEN,BTC,USD,2023-01-06 20:45,16940.2,16941.3,16889.5,16894.2,1151690.035,68.08560457
KRAKEN,BTC,USD,2023-01-06 21:00,16893.2,16908.7,16889.5,16898.1,97022.75678,5.74128085
KRAKEN,BTC,USD,2023-01-06 21:15,16908.1,16928.3,16908.1,16924.8,139149.6329,8.22285466
KRAKEN,BTC,USD,2023-01-06 21:30,16924.9,16933.0,16921.4,16924.1,347326.8655,20.51566674
KRAKEN,BTC,USD,2023-01-06 21:45,16924.2,16932.3,16917.0,16927.8,204600.1836,12.09000011
KRAKEN,BTC,USD,2023-01-06 22:00,16927.8,16944.9,16927.8,16944.9,361852.3294,21.36777444
KRAKEN,BTC,USD,2023-01-06 22:15,16944.9,16957.9,16944.8,16955.2,306700.6343,18.09026027
KRAKEN,BTC,USD,2023-01-06 22:30,16955.7,16959.8,16943.3,16950.7,234665.5334,13.84209295
KRAKEN,BTC,USD,2023-01-06 22:45,16950.8,16962.4,16948.1,16956.7,369758.4996,21.81125155
KRAKEN,BTC,USD,2023-01-06 23:00,16956.6,16974.0,16942.2,16973.9,131443.6753,7.74869888
KRAKEN,BTC,USD,2023-01-06 23:15,16973.9,16978.1,16966.7,16969.3,787609.5125,46.4013349
KRAKEN,BTC,USD,2023-01-06 23:30,16969.2,16969.6,16943.2,16944.5,410512.2861,24.20266246
KRAKEN,BTC,USD,2023-01-06 23:45,16944.4,16964.9,16944.4,16951.1,573289.9615,33.80460518
KRAKEN,BTC,USD,2023-01-07 00:00,16951.1,16951.9,16940.1,16943.3,104723.8109,6.17903806
KRAKEN,BTC,USD,2023-01-07 00:15,16943.3,16946.3,16943.2,16945.6,29925.36558,1.76603559
KRAKEN,BTC,USD,2023-01-07 00:30,16945.6,16959.9,16940.1,16959.9,384284.0238,22.6707752
KRAKEN,BTC,USD,2023-01-07 00:45,16959.9,16969.9,16958.0,16969.9,30682.27835,1.80903607
KRAKEN,BTC,USD,2023-01-07 01:00,16969.9,16974.9,16968.0,16968.1,220135.3474,12.972503
KRAKEN,BTC,USD,2023-01-07 01:15,16968.1,16968.1,16951.1,16951.6,61070.80266,3.60162404
KRAKEN,BTC,USD,2023-01-07 01:30,16951.5,16966.9,16951.5,16960.8,1587737.7,93.63431811
KRAKEN,BTC,USD,2023-01-07 01:45,16960.8,16960.8,16956.6,16956.6,57264.24871,3.3770526
KRAKEN,BTC,USD,2023-01-07 02:00,16956.7,16956.7,16951.0,16951.1,44961.79582,2.65186204
KRAKEN,BTC,USD,2023-01-07 02:15,16951.1,16951.1,16945.8,16945.9,62423.19639,3.68289537
KRAKEN,BTC,USD,2023-01-07 02:30,16945.6,16949.0,16945.6,16947.3,68227.30336,4.02587657
KRAKEN,BTC,USD,2023-01-07 02:45,16947.4,16947.4,16945.1,16945.1,24768.8194,1.46163722
KRAKEN,BTC,USD,2023-01-07 03:00,16945.2,16945.2,16945.0,16945.0,21855.35085,1.28977548
KRAKEN,BTC,USD,2023-01-07 03:15,16945.1,16952.3,16945.0,16952.3,60014.80553,3.54031761
KRAKEN,BTC,USD,2023-01-07 03:30,16952.3,16952.3,16952.0,16952.3,39617.8281,2.33704072
KRAKEN,BTC,USD,2023-01-07 03:45,16952.3,16952.3,16952.0,16952.1,33097.70617,1.9524147
KRAKEN,BTC,USD,2023-01-07 04:00,16952.1,16952.1,16944.9,16945.0,364115.6779,21.48415399
KRAKEN,BTC,USD,2023-01-07 04:15,16945.0,16946.0,16942.0,16942.1,74102.38834,4.37324387
KRAKEN,BTC,USD,2023-01-07 04:30,16942.1,16942.2,16940.1,16940.2,10941.39913,0.64586597
KRAKEN,BTC,USD,2023-01-07 04:45,16940.2,16940.2,16935.3,16936.6,40217.71711,2.37445132
